澫	muan	3
澫	man	3
澫	gu	2
澬	ʣ	0
澬	ʣa	0
澭	yeŋ	0
澭	yeŋ	2
澭	baŋ	2
澮	cuai	3
澮	xuei	3
澮	gan	3
澮	gan	2
澯	ʦan	3
澰	lian	3
澱	dian	3
澱	ʦrau	0
澲	ŋiep	3
澲	gip	3
澳	au	3
澳	lie	0
澴	xuan	1
澴	fan	1
澵	ʣren	0
澵	cyeŋ	1
澶	ʦjan	1
澶	ʣjian	3
澷	man	3
澷	lu	3
澸	gan	2
澸	duan	0
澹	dan	3
澹	tan	1
澹	suan	0
澺	ic	3
澺	iauc	1
澻	suei	3
澻	ien	2
澼	pic	3
澽	gy	3
澽	ta	3
澾	tat	3
澾	iaut	1
澿	cien	1
澿	gieŋ	0
激	gic	0
激	ʦruc	1
濁	ʣruec	1
濁	fuc	1
濂	lian	1
濂	yan	1
濃	nueŋ	1
濃	srau	2
濄	gue	0
濄	ue	0
濅	ʣien	3
濅	bieŋ	3
濆	fen	1
濆	pen	0
濆	daŋ	3
濇	sec	3
濇	src	3
濈	ʣrip	1
濈	srap	3
濉	suei	0
濊	xueit	3
濊	xuet	3
濊	lut	1
濋	ʦru	2
濋	ʦrie	3
濌	tap	3
濌	luep	1
濍	sueŋ	0
濍	pue	3
濎	dieŋ	2
濎	tieŋ	3
濏	se	3
濏	meŋ	1
濏	meŋ	3
濐	ʣru	2
濐	gie	1
濑	lai	3
濒	bien	0
濓	lian	1
濓	gi	0
濔	mi	2
濔	ni	2
濕	sjp	0
濖	sru	3
濖	lu	3
濗	mic	3
濘	nieŋ	3
濙	ieŋ	1
濚	ieŋ	1
濛	meŋ	1
濜	ʣrien	3
濝	ci	1
濞	bi	3
濞	pi	3
濟	ʣi	3
濟	ʣi	2
濠	xau	1
濡	nju	1
濢	ʦuei	3
濢	ʣuei	2
濣	ue	3
濤	tau	0
濥	ien	2
濦	ien	0
濧	duei	3
濨	ʦ	1
濩	xuec	3
濩	xuc	3
濪	cieŋ	3
濫	lan	3
濬	ʣyen	3
濬	syen	3
濭	ai	2
濭	cai	3
濭	ce	3
濮	puc	1
濯	ʣruec	1
濯	ʣrauc	3
濰	uei	1
濱	bien	0
濲	guc	2
濳	cian	1
濴	ieŋ	1
濵	bien	0
濶	cue	3
濷	fei	3
濸	ʦaŋ	0
濹	me	3
濺	ʣian	3
濺	ʣian	0
濻	uei	2
濻	duei	3
濼	luec	3
濼	puec	0
濽	ʣan	3
濽	ʦuan	1
濾	ly	3
濿	li	3
瀀	ieu	0
瀁	iaŋ	2
瀁	iaŋ	3
瀂	lu	2
瀃	s	3
瀄	ʣrt	3
瀄	ʦraŋt	3
瀅	ieŋ	1
瀅	mie	3
瀅	mue	3
瀆	duc	1
瀆	deuc	3
瀆	meŋc	1
瀇	uaŋ	2
瀇	uaŋ	0
瀇	gian	2
瀈	xuei	0
瀉	sie	3
瀊	pan	1
瀊	ʦai	2
瀋	sjen	2
瀌	biau	0
瀌	su	3
瀍	ʦran	1
瀍	cy	0
瀎	miet	3
瀎	muet	3
瀏	lieu	1
瀐	gian	0
瀑	puc	3
瀑	bauc	3
瀒	se	3
瀓	ʦreŋ	1
瀓	deŋ	3
瀔	guc	2
瀔	xec	3
瀕	bien	0
瀕	sa	3
瀖	xuec	3
瀗	xian	3
瀗	ʣ	0
瀘	lu	1
瀘	ceŋ	0
瀙	ʦrien	3
瀙	geŋ	2
瀚	xan	3
瀚	s	0
瀛	ieŋ	1
瀜	jueŋ	1
瀝	lic	3
瀞	gieŋ	3
瀟	siau	0
瀠	ieŋ	1
瀠	ti	1
瀡	suei	2
瀡	ʣran	3
瀢	uei	2
瀢	duei	3
瀢	xie	3
瀣	xie	3
瀣	sruei	1
瀤	xuai	1
瀤	uai	0
瀤	ʦr	2
瀥	xyec	3
瀥	ieuc	0
瀦	ʣru	0
瀦	lu	2
瀧	lueŋ	1
瀧	sruaŋ	0
瀧	meŋ	3
瀨	lai	3
瀨	lie	3
瀩	duei	3
瀩	s	3
瀪	fan	3
瀫	xu	1
瀬	lai	3
瀬	xi	0
瀭	sru	0
瀭	fan	1
瀮	lian	1
瀮	fu	0
瀯	ieŋ	1
瀯	sren	2
瀰	mi	1
瀰	ti	1
瀱	gi	3
瀱	ʦrai	3
瀲	lian	3
瀲	ye	3
瀳	ʣian	3
瀳	ʣuen	3
瀳	s	3
瀴	ieŋ	0
瀴	ieŋ	2
瀴	ieŋ	3
瀴	fu	0
瀵	fen	3
瀵	gian	3
瀵	sran	2
瀶	lien	1
瀶	di	3
瀷	ic	3
瀸	ʣian	0
瀹	yec	3
瀹	ʣrec	3
瀺	ʦran	1
瀺	srie	1
瀻	dai	3
瀻	dan	0
瀼	njaŋ	1
瀼	naŋ	2
瀼	xye	0
瀽	gian	2
瀾	lan	1
瀿	fan	1
瀿	ʣr	1
灀	sruaŋ	3
灁	yan	0
灂	ʣruec	1
灂	ʣriauc	3
灂	ʣec	1
灃	feŋ	0
灃	xy	3
灄	sjep	3
灅	lei	2
灆	lan	1
灇	ʦueŋ	1
灈	cy	1
灈	nie	3
灉	yeŋ	0
灉	fan	3
灊	ʦian	1
灊	meŋ	1
灋	fap	2
灋	mienp	2
灌	guan	3
灍	gye	1
灎	ian	3
灏	xau	3
灐	ieŋ	1
灑	sa	2
灒	ʣan	3
灒	ʦuan	1
灓	luan	1
灓	luan	3
灔	ian	3
灕	li	1
灖	mi	2
灗	sran	3
灘	tan	0
灙	daŋ	2
灙	taŋ	2
灚	giau	2
灛	ʦjan	2
灜	ieŋ	1
灝	xau	3
灞	ba	3
灟	ʣru	1
灠	lan	2
灡	lan	1
灢	naŋ	2
灣	uan	0
灤	luan	1
灥	sjyen	1
灥	ʦjyan	1
灥	ʦjyan	3
灦	xian	2
灧	ian	3
灨	gan	3
灩	ian	3
灪	yt	3
火	xue	2
灬	xue	2
灬	biau	0
灭	mie	3
灮	guaŋ	0
灯	deŋ	0
灰	xuei	0
灱	xiau	0
灲	xiau	0
灳	xuei	0
灴	xueŋ	0
灵	lieŋ	1
灶	ʣau	3
灷	ʣruan	3
灸	gieu	2
灹	ʣra	3
灹	y	3
灺	sie	3
灻	ʦr	3
灼	ʣjuec	1
災	ʣai	0
灾	ʣai	0
灾	leu	1
灿	ʦan	3
灿	du	1
灿	sru	2
炀	iaŋ	1
炀	mue	3
炁	ci	3
炁	ʣran	3
炂	ʣjueŋ	0
炂	ʣjian	3
炃	fen	1
炃	ben	3
炃	xan	3
炄	nieu	2
炄	dan	3
炅	gyeŋ	2
炅	guei	3
炅	sen	0
炆	muen	1
炆	gian	3
炇	pu	0
炇	tan	1
炇	xyen	1
炈	ic	3
炈	giauc	2
炉	lu	1
炉	pue	1
炊	ʦjuei	0
炋	pi	0
炋	pieŋ	1
炌	cai	3
炍	pan	3
炍	ʣruan	3
炍	suen	0
炎	ian	1
炏	ian	1
炏	liau	1
炐	paŋ	3
炐	feŋ	0
炐	ʣ	3
炑	mu	3
炒	ʦrau	2
炒	ʣrue	1
炓	liau	3
炔	cye	0
炔	xu	3
炕	caŋ	3
炖	duen	3
炗	guaŋ	0
炘	xien	3
炙	ʣjc	3
炙	sjic	3
炚	guaŋ	0
炛	guaŋ	0
炛	meŋ	1
炜	uei	2
炜	gy	3
炝	ciaŋ	3
炝	mie	3
炞	bian	0
炞	xian	1
炟	dat	1
炠	xiap	1
炠	cueip	3
炡	ʣreŋ	0
炡	meŋ	1
炢	ʣrut	1
炢	giant	0
炣	ce	2
炤	ʣjau	3
炤	ʣjau	0
炥	fut	1
炦	bat	1
炦	neut	1
炧	xie	3
炨	xie	3
炨	di	3
炩	lieŋ	3
炩	sau	0
炪	ʣjuet	0
炪	ʦjut	3
炫	xyan	3
炬	gy	3
炭	tan	3
炮	pau	1
炮	bau	0
炮	pau	3
炯	gyeŋ	2
炰	pau	1
炰	fueu	2
炱	tai	1
炲	tai	1
炳	bieŋ	2
炴	iaŋ	2
炵	tueŋ	0
炶	sran	2
炶	cian	1
炶	sran	0
炷	ʣju	3
炸	ʣra	3
炸	ʣra	1
点	dian	2
為	uei	1
為	uei	3
炻	sjc	1
炼	lian	3
炽	ʦr	3
炾	xuaŋ	2
炿	ʣreu	0
烀	xu	0
烁	srue	3
烂	lan	3
烃	tieŋ	0
烄	giau	2
烄	iau	3
烅	xy	3
烆	xeŋ	1
烇	cyan	2
烈	liet	3
烉	xuan	3
烊	iaŋ	1
烊	iaŋ	3
烋	xiau	0
烌	xieu	0
烍	xian	2
烎	ien	1
烏	u	0
烏	ʦru	3
烐	ʣreu	0
烐	ʣr	1
烑	iau	1
烑	cian	1
烒	sjc	3
烒	lyc	2
烓	uei	0
烔	tueŋ	1
烔	dueŋ	3
烔	ʣrue	1
烕	miet	3
烖	ʣai	0
烗	cai	3
烘	xueŋ	0
烘	ʣue	3
烙	lauc	3
烙	luec	3
烙	xanc	1
烚	xiap	1
烚	sueip	2
烛	ʣru	1
烛	geu	3
烜	xyan	2
烝	ʣjeŋ	0
烝	ʦjeu	2
烞	pue	3
烞	gi	3
烟	ian	0
烟	i	3
烠	xuei	1
烠	xuei	2
烠	y	1
烡	guaŋ	0
烢	ʦre	3
烣	xuei	0
烣	cuen	0
烤	cau	2
烥	gy	3
烦	fan	1
烧	srau	0
烨	ie	3
烨	neu	1
烩	xuei	3
烩	ni	2
烫	taŋ	3
烬	gien	3
热	re	3
烮	lie	3
烮	lien	1
烯	xi	0
烰	fu	1
烰	pau	1
烱	gyeŋ	2
烱	nieŋ	1
烲	xie	3
烲	ʦre	3
烳	pu	2
烴	tieŋ	0
烵	ʣrue	1
烶	tieŋ	2
烷	uan	1
烸	xai	2
烹	peŋ	0
烹	ʣra	1
烺	laŋ	2
烻	ian	3
烼	xyt	3
烽	feŋ	0
烾	ʦjc	3
烿	rueŋ	1
焀	xuc	1
焁	xi	0
焂	sru	0
焃	xec	3
焄	xyen	0
焄	xuen	0
焅	cuc	3
焆	gyant	0
焆	iet	3
焇	siau	0
焈	xi	0
焉	ian	0
焊	xan	3
焋	ʣruaŋ	3
焌	ʦyt	0
焌	ʣyent	3
焍	di	3
焍	ciau	1
焎	xiet	3
焎	ʦret	3
焎	iaut	1
焏	gi	1
焏	ci	3
焏	fu	3
焐	ŋu	3
焐	sruaŋ	0
焑	ian	0
焑	cuei	3
焒	ly	2
焒	cy	1
焓	xan	1
焓	dueŋ	2
焔	ian	3
焔	sru	2
焕	xuan	3
焖	men	3
焗	gyc	1
焘	dau	3
焙	bei	3
焚	fen	1
焚	li	1
焛	lien	3
焛	gy	1
焜	cuen	0
焜	ruei	2
焝	xuen	3
焞	tuen	0
焟	sic	0
焠	ʦuei	3
焠	ʣra	1
無	mu	1
焢	xueŋ	0
焣	ʦrau	2
焣	gy	3
焤	fu	2
焤	xiau	0
焥	uet	3
焥	ait	3
焦	ʣiau	0
焧	ʣueŋ	2
焧	ʦueŋ	0
焨	feŋ	3
焩	pieŋ	1
焪	cyeŋ	1
焫	njuet	3
焬	xi	0
焬	i	3
焭	cyeŋ	1
焮	xien	3
焯	ʣjuec	0
焯	ʦjauc	0
焰	ian	3
焱	ianc	3
焲	ic	3
焳	gye	1
焴	yc	3
焵	gaŋ	3
然	njan	1
焷	pi	1
焸	xyeŋ	2
焸	ieŋ	0
焸	men	1
焸	uei	2
焹	gaŋ	3
焹	sr	1
焺	sreŋ	0
焺	dian	0
焻	ʦraŋ	3
焻	li	3
焼	srau	0
焼	deŋ	3
焼	teŋ	1
焽	xyeŋ	2
焽	ieŋ	0
焽	ʣan	3
焽	ʣa	0
焾	nian	2
焿	geŋ	0
焿	lue	1
煀	cy	0
煀	ʦan	1
煁	ʦjen	1
煂	xe	3
煃	cuei	2
煃	au	0
煄	ʣrueŋ	2
煅	duan	3
煆	xia	0
煆	gian	2
煇	xuei	0
煇	yen	3
煇	xyen	0
煈	feŋ	3
煈	diau	3
煉	lian	3
煊	xyan	0
煋	sieŋ	0
煋	ieŋ	1
煌	xuaŋ	1
煍	giau	2
煍	ciau	0
煎	ʣian	0
煏	bi	3
煐	ieŋ	0
煑	ʣju	2
煒	uei	2
煓	tuan	0
煔	sjan	2
煔	ʦjian	1
煔	sjan	0
煕	xi	0
煕	i	1
煖	nuan	2
煖	i	3
煗	nuan	2
煗	daŋ	2
煘	ʦran	1
煘	neu	1
煙	ian	0
煚	gyeŋ	2
煚	ye	3
煛	gyeŋ	2
煜	yp	3
煝	mei	3
煞	srat	0
煞	srat	3
煟	uei	3
煠	iep	3
煠	ʣrap	1
煡	gien	3
煢	cyeŋ	1
煣	njeu	1
煤	mei	1
煥	xuan	3
煦	xy	3
照	ʣjau	3
煨	uei	0
煩	fan	1
煪	ʦieu	1
煫	suei	3
煬	iaŋ	1
煬	iaŋ	3
煭	lie	3
煮	ʣju	2
煮	li	2
煯	gie	0
煯	li	1
煰	ʣau	3
煰	xu	3
煱	gua	0
煲	bau	0
煲	ieu	3
煳	xu	1
煴	yen	0
煴	yen	2
煵	nan	2
煶	sr	3
煷	xue	2
煸	bian	0
煹	geu	3
煺	tuei	3
煺	naŋ	3
煻	taŋ	1
煻	xan	3
煼	ʦrau	2
煽	sjan	0
煾	en	0
煾	yen	0
煿	bue	1
熀	xuaŋ	2
熁	xiep	1
熂	xi	3
熂	ʦren	3
熃	u	3
熄	sic	0
熅	yen	0
熅	yen	2
熆	xep	1
熇	xec	3
熇	xiauc	0
熈	xi	0
熈	i	3
熉	yen	1
熉	feŋ	0
熊	xyeŋ	1
熊	bie	0
熋	xyeŋ	1
熌	sran	2
熍	cyeŋ	1
熎	iau	3
熏	xyen	0
熏	xyen	3
熏	man	2
熐	mi	3
熐	gan	3
熑	lian	1
熑	xue	3
熑	suei	2
熒	ieŋ	1
熓	u	2
熓	ʦu	0
熔	jueŋ	1
熕	gueŋ	3
熕	ieu	2
熖	ian	3
熗	ʦiaŋ	3
熘	lieu	0
熘	ieu	3
熙	xi	0
熚	bit	3
熛	biau	0
熜	ʦueŋ	0
熜	ʣueŋ	2
熜	sy	0
熝	lu	3
熝	au	0
熞	gian	0
熟	sjuc	1
熠	ip	3
熡	leu	1
熡	xy	3
熢	peŋ	1
熢	feŋ	0
熢	xu	2
熣	suei	0
熣	ʦuei	2
熣	lu	1
熤	i	3
熥	teŋ	0
熥	xia	1
熦	gye	1
熦	i	3
熧	ʣueŋ	0
熨	yent	3
熨	yt	3
熩	xu	3
熪	i	1
熫	ʣr	3
熬	ŋau	0
熬	ŋau	1
熭	ueit	3
熮	lieu	2
熮	xu	2
熯	xan	3
熯	njan	2
熯	xu	3
熰	eu	0
熰	eu	2
熰	ʣ	2
熱	njet	3
熲	gyeŋ	2
熳	man	3
熴	cuen	0
熵	sjaŋ	0
熶	ʦuan	3
熷	ʣeŋ	3
熷	gueŋ	0
熸	ʣian	0
熸	tuei	0
熹	xi	0
熹	u	0
熺	xi	0
熺	lieŋ	1
熻	xip	0
熻	gup	0
熼	ic	3
熼	ʣrueŋc	0
熼	dueŋc	0
熽	siau	3
熾	ʦj	3
熿	xuaŋ	1
熿	xuaŋ	2
燀	ʦjan	2
燀	dan	2
燀	ʦjan	3
燁	iep	3
燂	tan	1
燃	njan	1
燄	ian	3
燄	lu	1
燅	syen	1
燆	ciau	0
燇	gyen	3
燈	deŋ	0
燈	ʣu	3
燉	duen	3
燊	sren	0
燋	ʣiauc	0
燋	ʦiauc	1
燋	ʣyec	1
燋	ʣruec	1
燌	fen	1
燌	tueŋ	1
燍	s	0
燍	sia	0
燎	liau	1
燎	liau	2
燎	xe	1
燏	yt	3
燐	lien	1
燑	tueŋ	1
燑	dueŋ	3
燒	sjau	0
燒	bau	3
燓	fen	1
燓	ye	3
燔	fan	1
燕	ian	3
燕	ian	0
燖	syen	1
燗	lan	3
燘	mei	2
燙	taŋ	3
燙	nan	1
燚	ic	3
燚	buec	1
燛	gyeŋ	2
燛	xu	0
燜	men	3
燜	ci	3
燝	ʣru	2
燝	sru	1
燞	giau	2
燞	ciaŋ	0
營	ieŋ	1
營	ʣreu	0
燠	yc	3
燠	iauc	3
燡	ic	3
燡	guc	0
燢	xye	1
燣	lan	1
燤	tai	3
燤	lie	3
燥	ʣau	3
燥	ban	0
燦	ʦan	3
燦	can	2
燧	suei	3
燨	xi	0
燩	cyec	3
燪	ʣueŋ	2
燫	lian	1
燬	xuei	2
燭	ʣjuc	1
燮	siep	3
燮	xep	1
燯	lieŋ	1
燯	gi	3
燰	uei	0
燰	xu	1
燱	i	3
燱	ian	1
燲	xie	1
燳	ʣrau	3
燴	xuei	3
燵	da	1
燶	nueŋ	1
燶	ʦruen	0
燷	lan	1
燷	dieŋ	2
燸	xy	0
燸	cieu	0
燹	sian	2
燹	xeu	1
燺	xe	3
燻	xyen	0
燼	ʣien	3
燼	xau	3
燽	ʦreu	1
燽	gy	3
燾	dau	3
燿	iau	3
燿	ʣu	3
爀	xec	3
爁	lan	3
爁	xian	1
爂	biau	0
爃	rueŋ	1
爃	ieŋ	1
爄	li	3
爄	lie	3
爄	xia	3
爅	mue	3
爅	xi	3
爆	bauc	3
爇	njuet	3
爈	ly	3
爈	se	3
爈	xi	3
爉	la	3
爉	lie	3
爊	au	0
爋	xyen	0
爋	xyen	3
爌	cuaŋ	3
爌	xuaŋ	2
爌	ge	1
爍	sjuec	3
爍	sjic	3
爎	liau	1
爎	liau	2
爏	li	3
爐	lu	1
爑	gye	1
爑	ge	1
爒	liau	1
爒	liau	2
爓	ian	3
爓	syen	1
爔	xi	0
爔	ly	2
爕	xie	3
爖	lueŋ	1
爖	ge	1
爗	iep	3
爗	cep	3
爘	ʦan	0
爙	raŋ	2
爙	sreu	3
爚	yec	3
爚	ʣjuc	3
爛	lan	3
爜	ʦueŋ	1
爜	teŋ	1
爝	ʣyec	1
爝	iac	3
爞	ʦrueŋ	1
爞	ni	3
爟	guan	3
爠	cy	1
爡	ʦre	3
爢	mi	1
爣	taŋ	2
爤	lan	3
爥	ʣru	1
爦	lan	2
爦	lan	3
爦	lue	3
爧	lieŋ	1
爧	suei	0
爧	meŋ	1
爨	ʦuan	3
爩	yt	3
爪	ʣrau	2
爪	ʣrua	2
爪	ʦran	2
爫	ʣrau	2
爫	ʣrua	2
爬	pa	1
爭	ʣreŋ	0
爭	u	3
爮	pau	1
爯	ʦjeŋ	0
爯	ʦjen	3
爯	y	0
爰	yan	1
爱	ai	3
爲	uei	1
爲	uei	3
爳	xan	4
爴	gye	1
爵	ʣyec	1
父	fu	3
父	fu	2
爷	ie	1
爸	ba	3
爹	die	0
爹	ʣau	2
爺	ie	1
爻	iau	1
爻	i	3
爼	ʣu	2
爼	xi	0
爼	gi	1
爽	sruaŋ	2
爽	xueŋ	1
爾	enj	2
爾	cyan	1
爿	pan	1
爿	uaŋ	2
牀	ʦruaŋ	1
牀	ʦr	2
牁	ce	0
牁	xi	3
牂	ʣaŋ	0
牂	tian	2
牃	diep	1
牃	yenp	2
牄	ʦiaŋ	0
牄	mian	1
牅	yeŋ	0
牅	i	0
牆	ʦiaŋ	1
牆	ʣi	1
片	pian	3
片	pian	0
片	xuei	0
版	ban	2
版	fueu	1
版	fu	1
牉	pan	3
牊	ʦrau	1
牊	fu	2
牋	ʣian	0
牌	pai	1
牍	du	1
牍	gi	1
牎	ʦruaŋ	0
牎	sryan	1
牏	y	1
牐	ʣrap	1
牑	bian	0
牑	mian	3
牑	tai	3
牒	diep	1
牓	baŋ	2
牔	bue	1
牕	ʦruaŋ	0
牖	ieu	2
牗	ieu	2
牗	yeŋ	0
牗	yan	1
牘	duc	1
牙	ŋia	1
牚	ʦreŋ	0
牚	ʦreŋ	3
牛	nieu	1
牛	di	3
牜	nieu	1
牝	pien	3
牞	gieu	0
牞	le	3
牞	ʣru	2
牟	mueu	1
牟	mu	3
牟	tai	0
牠	ta	0
牡	mu	2
牡	rueŋ	2
牢	lau	1
牢	xye	1
牣	njen	3
牣	y	3
牤	maŋ	0
牤	fan	3
牥	faŋ	0
牥	bei	2
牦	mau	1
牧	muc	3
牧	cyc	2
牧	giec	1
牨	gaŋ	0
物	mut	3
物	but	3
牪	ian	3
牪	gia	0
牫	ge	0
牫	cieu	1
牫	ʣra	1
牬	bei	3
牭	s	3
牭	nu	2
牮	ʣian	3
牮	sre	1
牮	ian	1
牮	i	1
牯	gu	2
牰	ieu	3
牰	ʦreu	0
牱	ce	0
牲	sreŋ	0
牲	li	3
牳	mu	2
牴	di	2
牵	cian	0
牶	cyan	3
牷	ʦyan	1
牸	ʣ	3
特	tec	3
特	ʣrac	0
牺	xi	0
牻	maŋ	1
牼	ceŋ	0
牽	cian	0
牾	ŋu	2
牿	guc	3
犀	si	0
犁	li	1
犂	li	1
犃	pueu	2
犄	gi	0
犄	guei	2
犅	gaŋ	0
犅	guai	2
犆	ʣrc	1
犆	tec	3
犇	ben	0
犇	dai	3
犇	de	1
犈	cyan	1
犉	ʦruen	1
犊	du	1
犋	gy	3
犌	gia	0
犍	gian	0
犍	cian	1
犎	feŋ	0
犏	pian	0
犏	gai	0
犐	ce	0
犑	gyc	1
犒	cau	3
犒	ʦ	3
犓	ʦru	1
犔	xi	3
犔	ian	2
犕	bei	3
犕	sueŋ	0
犖	luec	3
犖	src	3
犗	gie	3
犘	ma	1
犘	cu	3
犙	san	0
犙	ʣr	2
犚	uei	3
犚	tueŋ	1
犛	mau	1
犛	li	1
犛	cy	1
犜	duen	0
犜	e	3
犝	tueŋ	1
犝	xe	0
犞	ciau	1
犞	xieŋ	1
犟	giaŋ	3
犟	ru	1
犠	xi	0
犠	y	1
犠	sru	0
犡	li	3
犢	duc	1
犣	liep	3
犣	ip	3
犤	pai	1
犤	i	3
犥	piau	0
犥	xy	3
犦	bauc	3
犦	fueuc	2
犧	xi	0
犧	ge	1
犧	e	3
犨	ʦjeu	0
犨	ran	1
犩	ŋuei	1
犪	cuei	1
犫	ʦjeu	0
犬	cyan	2
犬	xe	1
犭	cyan	2
犭	ien	0
犮	cyant	2
犮	bat	1
犯	fan	3
犯	xueŋ	3
犰	cieu	1
犱	gi	2
犱	due	2
犲	ʦrai	1
犳	ʣjuec	1
犳	bauc	3
犴	xan	0
犴	ŋan	3
犵	ge	0
状	ʣruaŋ	3
犷	guaŋ	2
犸	ma	2
犹	ieu	1
犺	caŋ	3
犺	gaŋ	2
犻	pei	3
犻	fei	3
犼	xeu	2
犽	ŋia	3
犽	xieŋ	1
犾	ien	1
犾	fan	1
犿	xuan	0
犿	fan	0
狀	ʣruaŋ	3
狁	yen	2
狂	cuaŋ	1
狃	nieu	2
狄	dic	1
狅	cuaŋ	1
狆	ʣrueŋ	3
狇	mu	3
狈	bei	3
狉	pi	0
狉	ci	0
狊	gyc	1
狊	srac	0
狊	sruec	0
狋	ŋi	1
狋	cyan	1
狋	ʦr	1
狌	sreŋ	0
狌	srieŋ	0
狌	du	3
狍	pau	1
狍	di	3
狍	xye	1
狎	xiap	1
狎	lip	1
狏	tue	1
狏	i	1
狏	i	3
狐	xu	1
狐	xi	1
狑	lieŋ	1
狑	geŋ	2
狒	fei	3
狒	tueŋ	1
狒	sr	3
狓	pi	0
狓	cau	3
狔	ni	2
狔	xueŋ	3
狕	iau	2
狕	cuen	2
狖	ieu	3
狖	nie	3
狗	geu	2
狗	ʦr	1
狘	xyet	3
狘	tit	1
狙	ʣy	0
狚	dant	3
狚	tueŋt	1
狛	bue	1
狜	cu	2
狝	xian	2
狞	nieŋ	1
狟	xuan	1
狟	xuan	0
狠	xen	2
狠	li	1
狠	li	2
狡	giau	2
狡	na	3
狢	xec	1
狢	muec	3
狢	buec	0
狣	ʣrau	3
狣	cue	3
狤	giet	1
狥	xyen	3
狦	sran	0
狧	tap	3
狧	srp	3
狨	njueŋ	1
狩	sjeu	3
狪	tueŋ	1
狪	dueŋ	3
狫	lau	2
独	du	1
狭	xia	1
狮	sr	0
狯	cuai	3
狰	ʣreŋ	0
狱	y	3
狱	ʣran	0
狲	suen	0
狲	bei	2
狳	y	1
狴	bi	3
狵	maŋ	1
狵	deu	3
狶	xi	0
狶	sr	2
狷	gyan	3
狸	li	1
狹	xiap	1
狺	ŋien	1
狻	suan	0
狼	laŋ	1
狽	bei	3
狾	ʣj	3
狿	ian	1
猀	sra	0
猁	li	3
猁	tiau	1
猂	xan	3
猃	xian	2
猃	ʣa	0
猄	gieŋ	0
猄	e	3
猄	ie	3
猅	pai	1
猅	sreu	3
猆	fei	0
猆	cueŋ	0
猇	xiau	0
猇	peŋ	1
猈	bai	3
猈	pi	1
猈	fu	3
猉	ci	1
猉	lu	3
猊	ni	1
猊	xie	3
猋	biau	0
猋	xie	3
猌	ŋien	3
猌	xieu	0
猍	lai	1
猍	lu	3
猎	liec	3
猎	tianc	2
猏	gian	0
猏	ian	3
猏	ta	3
猐	ciaŋ	0
猐	ʦ	3
猑	cuen	0
猑	cy	0
猒	ian	3
猓	gue	0
猓	fu	3
猔	ʣueŋ	3
猔	ʣr	0
猕	mi	1
猖	ʦjaŋ	0
猖	sjie	3
猖	sje	3
猗	i	0
猗	i	2
猗	ʣeu	2
猘	ʣr	3
猘	fei	3
猙	ʣreŋ	0
猙	mien	1
猚	ŋia	1
猚	ŋuei	3
猚	xieŋ	0
猛	meŋ	2
猜	ʦai	0
猝	ʦut	3
猝	tueŋt	1
猞	sje	0
猞	ʦji	1
猟	lie	3
猡	lue	1
猢	xu	1
猢	suei	3
猣	ʣueŋ	0
猣	er	2
猤	guei	3
猥	uei	2
猦	feŋ	0
猧	ue	0
猧	xu	2
猨	yan	1
猩	srieŋ	0
猪	ʣru	0
猫	mau	0
猫	mau	1
猬	uei	3
猭	ʦruan	3
猭	ʦruan	0
献	xian	3
猯	tuan	0
猯	tuan	3
猰	iat	3
猰	giat	1
猰	ciet	3
猱	nau	1
猲	xiet	0
猲	xet	3
猲	get	1
猲	xait	3
猳	gia	0
猴	xeu	1
猴	ci	1
猵	bian	0
猵	pian	3
猶	ieu	1
猷	ieu	1
猸	mei	1
猹	ʦra	1
猺	iau	1
猻	suen	0
猻	sueŋ	0
猼	buec	1
猼	puec	3
猽	mieŋ	1
猽	bie	0
猾	xuat	1
猾	dieŋt	0
猿	yan	1
猿	ban	2
獀	seu	0
獀	sr	0
獀	li	2
獁	ma	2
獁	xie	3
獂	xuan	1
獂	xiau	1
獃	dai	0
獃	fei	2
獄	ŋyc	3
獅	sr	0
獆	xau	1
獇	ciaŋ	0
獈	i	3
獉	ʣren	0
獊	ʦaŋ	0
獋	xau	1
獋	gau	0
獌	man	3
獍	gieŋ	3
獎	ʣiaŋ	2
獏	mue	3
獐	ʣjaŋ	0
獑	ʦran	1
獒	ŋau	1
獒	ʦruan	2
獒	ʦruai	2
獓	au	1
獓	sruai	3
獔	xau	1
獔	iau	0
獕	sue	2
獕	gye	1
獖	fen	1
獖	fen	3
獖	sreŋ	2
獖	nieŋ	3
獗	gyet	1
獘	bi	3
獘	ieu	0
獙	bi	3
獙	fan	3
獚	xuaŋ	1
獛	puc	1
獜	lien	1
獜	lien	3
獜	cuei	1
獝	xyt	3
獝	dit	3
獞	tueŋ	1
獟	ŋiau	3
獟	xiau	0
獟	mau	1
獠	liau	1
獠	gie	1
獡	sjuec	3
獡	sjic	0
獢	xiau	0
獢	ian	1
獢	ien	2
獣	sreu	3
獣	ʦrai	3
獤	duen	0
獥	giauc	3
獥	ueic	0
獦	get	1
獦	liet	3
獦	xiet	0
獧	gyan	3
獨	duc	1
獨	saŋc	0
獩	xuei	3
獩	gie	1
獪	cuai	3
獪	y	1
獫	xian	2
獫	uei	3
獬	xie	3
獬	e	3
獭	ta	2
獭	cyan	1
獮	sian	2
獮	ʣyeŋ	2
獯	xyen	0
獯	feŋ	1
獰	nieŋ	1
獰	lueŋ	1
獱	bian	0
獱	pian	3
